,Tree,Mold,Grass,Ragweed,total-pol,LATITUDE_R,LONGITUDE_R,ELEVATION_R,AWND_R,DAPR_R,MDPR_R,PRCP_R,TAVG_R,TMAX_R,TMIN_R,TOBS_R,TSUN,WDF2,WESD,WESF,WV03,LATITUDE_C,LONGITUDE_C,ELEVATION_C,AWND_C,DAPR_C,MDPR_C,PRCP_C,TAVG_C,TMAX_C,TMIN_C,TOBS_C,LATITUDE_D,LONGITUDE_D,ELEVATION_D,AWND_D,DAPR_D,MDPR_D,PRCP_D,TAVG_D,TMAX_D,TMIN_D,TOBS_D,LATITUDE_H,LONGITUDE_H,ELEVATION_H,AWND_H,DAPR_H,MDPR_H,PRCP_H,TAVG_H,TMAX_H,TMIN_H,TOBS_H
1998-05-12,0.0,2700.0,0.0,0.0,0.0,37.65652333333333,-77.41372666666666,59.86666666666667,7.494999999999999,,,0.34,54.16666666666666,57.0,51.33333333333334,54.0,,35.0,0.0,,,38.022,-78.48599999999998,247.5,,,,0.375,54.25,59.0,49.5,52.5,36.56269,-79.36331,119.5,,,,0.08,62.5,69.0,56.0,56.0,36.97451333333333,-76.28058,5.7666666666666675,16.215,,,0.2333333333333333,53.66666666666666,55.66666666666666,51.66666666666666,
1998-05-13,5.0,1800.0,0.0,0.0,5.0,37.65652333333333,-77.41372666666666,59.86666666666667,6.709999999999999,,,0.03,56.0,63.66666666666666,48.33333333333334,60.0,,10.0,0.0,,,38.022,-78.48599999999998,247.5,,,,0.1,54.75,60.0,49.5,54.0,36.56269,-79.36331,119.5,,,,0.0,59.5,65.0,54.0,54.0,36.97451333333333,-76.28058,5.7666666666666675,16.55,,,0.14666666666666664,53.33333333333334,56.33333333333334,50.33333333333334,
1998-05-14,0.0,2160.0,0.0,0.0,0.0,37.65652333333333,-77.41372666666666,59.86666666666667,4.36,,,0.0033333333333333327,59.33333333333334,74.66666666666667,44.0,72.0,,360.0,0.0,,,38.022,-78.48599999999998,247.5,,,,0.005,64.75,74.0,55.5,60.5,36.56269,-79.36331,119.5,,,,0.0,62.0,71.0,53.0,59.0,36.97451333333333,-76.28058,5.7666666666666675,12.755,,,0.006666666666666667,55.0,61.33333333333334,48.66666666666666,
1998-05-15,99.0,6500.0,11.0,0.0,110.0,37.65652333333333,-77.41372666666666,59.86666666666667,2.01,,,0.0,65.16666666666667,85.0,45.33333333333334,75.0,,265.0,0.0,,,38.022,-78.48599999999998,247.5,,,,0.0,64.25,73.5,55.0,60.0,36.56269,-79.36331,119.5,,,,0.0,63.5,76.0,51.0,52.0,36.97451333333333,-76.28058,5.7666666666666675,3.69,,,0.0,62.5,79.0,46.0,
1998-05-18,63.0,7800.0,79.0,0.0,142.0,37.65652333333333,-77.41372666666666,59.86666666666667,5.705,,,0.0,72.0,85.33333333333333,58.66666666666666,75.0,,155.0,0.0,,,38.022,-78.48599999999998,247.5,,,,0.0,73.0,85.0,61.0,66.0,36.56269,-79.36331,119.5,,,,0.0,75.5,85.0,66.0,67.0,36.97451333333333,-76.28058,5.7666666666666675,4.695,,,0.0,71.16666666666667,81.33333333333333,61.0,
1998-05-19,54.0,6360.0,45.0,0.0,99.0,37.65652333333333,-77.41372666666666,59.86666666666667,7.155,,,0.0,75.5,90.66666666666669,60.33333333333334,87.0,,230.0,0.0,,,38.022,-78.48599999999998,247.5,,,,0.0,75.25,88.0,62.5,70.5,36.56269,-79.36331,119.5,,,,0.0,71.5,85.0,58.0,58.0,36.97451333333333,-76.28058,5.7666666666666675,8.165,,,0.0,77.66666666666667,90.66666666666669,64.66666666666667,
1998-05-20,126.0,8010.0,99.0,0.0,225.0,37.65652333333333,-77.41372666666666,59.86666666666667,5.925,,,0.0,75.66666666666667,86.66666666666669,64.66666666666667,80.0,,270.0,0.0,,,38.022,-78.48599999999998,247.5,,,,0.0,81.0,92.0,70.0,77.5,36.56269,-79.36331,119.5,,,,0.0,76.0,94.0,58.0,67.0,36.97451333333333,-76.28058,5.7666666666666675,8.05,,,0.0,76.16666666666667,84.33333333333333,68.0,
1998-05-21,135.0,4950.0,27.0,0.0,162.0,37.65652333333333,-77.41372666666666,59.86666666666667,5.815,,,0.05333333333333334,73.83333333333333,85.0,62.66666666666666,78.0,,170.0,0.0,,,38.022,-78.48599999999998,247.5,,,,0.005,73.75,85.0,62.5,69.0,36.56269,-79.36331,119.5,,,,0.0,78.0,89.0,67.0,69.0,36.97451333333333,-76.28058,5.7666666666666675,6.6,,,0.0,77.33333333333333,88.33333333333331,66.33333333333333,
1998-05-22,144.0,3600.0,27.0,0.0,171.0,37.65652333333333,-77.41372666666666,59.86666666666667,6.6,,,0.0,65.83333333333333,79.0,52.66666666666666,75.0,,165.0,0.0,,,38.022,-78.48599999999998,247.5,,,,0.0,74.75,87.5,62.0,66.5,36.56269,-79.36331,119.5,,,,0.01,74.0,86.0,62.0,63.0,36.97451333333333,-76.28058,5.7666666666666675,8.055,,,0.0,69.5,75.33333333333333,63.66666666666666,
1998-05-26,108.0,9360.0,45.0,0.0,153.0,37.65652333333333,-77.41372666666666,59.86666666666667,5.255,,,0.04666666666666667,74.0,82.66666666666667,65.33333333333333,75.0,,300.0,0.0,,,38.022,-78.48599999999998,247.5,,,,0.0,75.0,86.0,64.0,74.5,36.56269,-79.36331,119.5,,,,0.12,78.5,90.0,67.0,68.0,36.97451333333333,-76.28058,5.7666666666666675,6.715,,,0.1,74.0,79.66666666666667,68.33333333333333,
1998-05-27,0.0,3600.0,0.0,0.0,0.0,37.65652333333333,-77.41372666666666,59.86666666666667,2.795,,,0.6366666666666667,66.5,70.33333333333333,62.66666666666666,64.0,,95.0,0.0,,,38.022,-78.48599999999998,247.5,,,,0.13,71.0,82.5,59.5,62.5,36.56269,-79.36331,119.5,,,,0.74,75.5,86.0,65.0,65.0,36.97451333333333,-76.28058,5.7666666666666675,7.939999999999999,,,0.7333333333333334,68.0,72.0,64.0,
1998-05-28,0.0,8649.0,0.0,0.0,0.0,37.65652333333333,-77.41372666666666,59.86666666666667,2.575,,,0.0,70.0,77.66666666666667,62.33333333333334,74.0,,180.0,0.0,,,38.022,-78.48599999999998,247.5,,,,0.255,64.75,72.0,57.5,60.5,36.56269,-79.36331,119.5,,,,0.0,68.5,73.0,64.0,66.0,36.97451333333333,-76.28058,5.7666666666666675,7.045,,,0.0,68.16666666666667,73.66666666666667,62.66666666666666,
1998-05-29,0.0,9180.0,0.0,0.0,0.0,37.65652333333333,-77.41372666666666,59.86666666666667,5.035,,,0.0,72.83333333333333,83.33333333333333,62.33333333333334,80.0,,150.0,0.0,,,38.022,-78.48599999999998,247.5,,,,0.0,76.0,86.5,65.5,65.5,36.56269,-79.36331,119.5,,,,0.0,73.0,81.0,65.0,66.0,36.97451333333333,-76.28058,5.7666666666666675,6.9350000000000005,,,0.0,72.83333333333333,84.0,61.66666666666666,
1998-06-01,11.0,9090.0,10.0,0.0,21.0,37.65652333333333,-77.41372666666666,59.86666666666667,6.2650000000000015,,,0.0,72.5,81.0,64.0,75.0,,185.0,0.0,,,38.022,-78.48599999999998,247.5,,,,0.005,73.5,84.0,63.0,71.0,36.56269,-79.36331,119.5,,,,0.0,78.5,90.0,67.0,76.0,36.97451333333333,-76.28058,5.7666666666666675,11.075,,,0.0,73.16666666666667,79.66666666666667,66.66666666666667,
1998-06-02,14.0,7290.0,63.0,0.0,77.0,37.65652333333333,-77.41372666666666,59.86666666666667,7.945,,,0.0,70.0,84.33333333333333,55.66666666666666,81.0,,230.0,0.0,,,38.022,-78.48599999999998,247.5,,,,0.0,71.75,84.0,59.5,70.5,36.56269,-79.36331,119.5,,,,0.0,74.0,86.0,62.0,62.0,36.97451333333333,-76.28058,5.7666666666666675,9.505,,,0.0,71.66666666666667,84.0,59.33333333333334,
1998-06-03,27.0,7920.0,45.0,0.0,72.0,37.65652333333333,-77.41372666666666,59.86666666666667,7.83,,,0.02333333333333333,75.33333333333333,89.33333333333331,61.33333333333334,84.0,,160.0,0.0,,,38.022,-78.48599999999998,247.5,,,,0.0,71.5,82.0,61.0,71.0,36.56269,-79.36331,119.5,,,,0.01,76.0,90.0,62.0,63.0,36.97451333333333,-76.28058,5.7666666666666675,9.06,,,0.043333333333333335,77.66666666666667,90.0,65.33333333333333,
1998-06-04,0.0,4590.0,0.0,0.0,0.0,37.65652333333333,-77.41372666666666,59.86666666666667,4.1400000000000015,,,0.0,67.0,78.66666666666667,55.33333333333334,71.0,,230.0,0.0,,,38.022,-78.48599999999998,247.5,,,,0.0,68.75,82.5,55.0,60.0,36.56269,-79.36331,119.5,,,,0.11,78.5,94.0,63.0,66.0,36.97451333333333,-76.28058,5.7666666666666675,8.165,,,0.0,69.16666666666667,74.33333333333333,64.0,
1998-06-05,0.0,3600.0,0.0,0.0,0.0,37.65652333333333,-77.41372666666666,59.86666666666667,4.585,,,0.0033333333333333327,65.83333333333333,71.33333333333333,60.33333333333334,65.0,,10.0,0.0,,,38.022,-78.48599999999998,247.5,,,,0.0,62.5,69.5,55.5,57.5,36.56269,-79.36331,119.5,,,,0.33,71.0,79.0,63.0,67.0,36.97451333333333,-76.28058,5.7666666666666675,8.275,,,0.0,68.16666666666667,71.0,65.33333333333333,
1998-06-08,5.0,5760.0,0.0,0.0,5.0,37.65652333333333,-77.41372666666666,59.86666666666667,7.16,,,0.0,61.16666666666666,75.0,47.33333333333334,72.0,,315.0,0.0,,,38.022,-78.48599999999998,247.5,,,,0.0,62.25,72.0,52.5,58.5,36.56269,-79.36331,119.5,,,,0.0,59.5,70.0,49.0,49.0,36.97451333333333,-76.28058,5.7666666666666675,8.39,,,0.0,63.83333333333334,75.0,52.66666666666666,
1998-06-09,27.0,7920.0,18.0,0.0,45.0,37.65652333333333,-77.41372666666666,59.86666666666667,3.58,,,0.2933333333333333,63.16666666666666,71.33333333333333,55.0,60.0,,100.0,0.0,,,38.022,-78.48599999999998,247.5,,,,0.52,63.5,74.0,53.0,58.5,36.56269,-79.36331,119.5,,,,0.0,64.0,79.0,49.0,63.0,36.97451333333333,-76.28058,5.7666666666666675,5.93,,,0.26333333333333336,65.0,72.33333333333333,57.66666666666666,
1998-06-10,0.0,3240.0,0.0,0.0,0.0,37.65652333333333,-77.41372666666666,59.86666666666667,3.47,,,0.26333333333333336,63.16666666666666,70.0,56.33333333333334,65.0,,80.0,0.0,,,38.022,-78.48599999999998,247.5,,,,0.245,59.0,64.0,54.0,58.0,36.56269,-79.36331,119.5,,,,0.14,66.0,70.0,62.0,64.0,36.97451333333333,-76.28058,5.7666666666666675,7.38,,,0.08,65.33333333333333,72.33333333333333,58.33333333333334,
1998-06-11,0.0,5760.0,0.0,0.0,0.0,37.65652333333333,-77.41372666666666,59.86666666666667,4.3599999999999985,,,0.013333333333333334,67.83333333333333,72.66666666666667,63.0,70.0,,130.0,0.0,,,38.022,-78.48599999999998,247.5,,,,0.095,61.75,67.0,56.5,65.0,36.56269,-79.36331,119.5,,,,0.11,74.0,84.0,64.0,65.0,36.97451333333333,-76.28058,5.7666666666666675,6.825,,,0.0,68.33333333333333,72.66666666666667,64.0,
1998-06-12,0.0,5040.0,0.0,0.0,0.0,37.65652333333333,-77.41372666666666,59.86666666666667,4.92,,,0.02,76.0,86.33333333333331,65.66666666666667,80.0,,245.0,0.0,,,38.022,-78.48599999999998,247.5,,,,0.075,69.5,79.0,60.0,72.0,36.56269,-79.36331,119.5,,,,0.0,74.0,84.0,64.0,69.0,36.97451333333333,-76.28058,5.7666666666666675,6.825,,,0.4166666666666667,77.83333333333333,88.33333333333331,67.33333333333333,
1998-06-15,0.0,6840.0,0.0,0.0,0.0,37.65652333333333,-77.41372666666666,59.86666666666667,7.939999999999999,,,0.6666666666666666,74.66666666666667,86.33333333333331,63.0,71.0,,235.0,0.0,,,38.022,-78.48599999999998,247.5,,,,0.55,72.25,82.5,62.0,69.5,36.56269,-79.36331,119.5,,,,0.26,76.0,85.0,67.0,69.0,36.97451333333333,-76.28058,5.7666666666666675,10.625,,,0.45,80.16666666666667,90.33333333333331,70.0,
1998-06-16,0.0,9480.0,0.0,0.0,0.0,37.65652333333333,-77.41372666666666,59.86666666666667,6.49,,,0.28,75.5,87.33333333333331,63.66666666666666,80.0,,215.0,0.0,,,38.022,-78.48599999999998,247.5,,,,0.5800000000000001,73.75,85.5,62.0,69.5,36.56269,-79.36331,119.5,,,,0.03,79.5,92.0,67.0,67.0,36.97451333333333,-76.28058,5.7666666666666675,8.61,,,0.14666666666666664,80.33333333333333,91.66666666666669,69.0,
1998-06-17,0.0,8100.0,0.0,0.0,0.0,37.65652333333333,-77.41372666666666,59.86666666666667,6.26,,,0.0,74.0,85.0,63.0,78.0,,275.0,0.0,,,38.022,-78.48599999999998,247.5,,,,0.835,75.0,85.5,64.5,71.5,36.56269,-79.36331,119.5,,,,0.1,78.0,90.0,66.0,67.0,36.97451333333333,-76.28058,5.7666666666666675,6.15,,,0.01,77.33333333333333,85.0,69.66666666666667,
1998-06-18,0.0,10440.0,0.0,0.0,0.0,37.65652333333333,-77.41372666666666,59.86666666666667,7.045,,,0.0,76.16666666666667,87.66666666666669,64.66666666666667,75.0,,270.0,0.0,,,38.022,-78.48599999999998,247.5,,,,0.0,74.75,84.5,65.0,70.5,36.56269,-79.36331,119.5,,,,0.0,76.5,87.0,66.0,67.0,36.97451333333333,-76.28058,5.7666666666666675,6.71,,,0.0,79.5,87.66666666666669,71.33333333333333,
1998-06-19,0.0,5580.0,0.0,0.0,0.0,37.65652333333333,-77.41372666666666,59.86666666666667,4.8100000000000005,,,0.15000000000000002,71.33333333333333,76.0,66.66666666666667,68.0,,260.0,0.0,,,38.022,-78.48599999999998,247.5,,,,0.155,73.5,82.0,65.0,69.5,36.56269,-79.36331,119.5,,,,0.0,79.5,92.0,67.0,71.0,36.97451333333333,-76.28058,5.7666666666666675,5.59,,,0.08333333333333333,75.5,80.33333333333333,70.66666666666667,
1998-06-22,0.0,9900.0,0.0,0.0,0.0,37.65652333333333,-77.41372666666666,59.86666666666667,2.575,,,1.18,76.83333333333333,85.33333333333333,68.33333333333333,73.0,,170.0,0.0,,,38.022,-78.48599999999998,247.5,,,,0.4,78.25,87.5,69.0,79.0,36.56269,-79.36331,119.5,,,,0.0,78.5,91.0,66.0,73.0,36.97451333333333,-76.28058,5.7666666666666675,3.915,,,0.3233333333333333,81.0,88.66666666666669,73.33333333333333,
1998-06-23,0.0,5760.0,0.0,0.0,0.0,37.65652333333333,-77.41372666666666,59.86666666666667,2.905,,,0.13333333333333333,78.16666666666667,87.0,69.33333333333333,82.0,,260.0,0.0,,,38.022,-78.48599999999998,247.5,,,,0.02,78.25,87.0,69.5,74.0,36.56269,-79.36331,119.5,,,,0.0,80.5,89.0,72.0,72.0,36.97451333333333,-76.28058,5.7666666666666675,5.815,,,0.0,80.0,84.66666666666667,75.33333333333333,
1998-06-24,0.0,7380.0,0.0,0.0,0.0,37.65652333333333,-77.41372666666666,59.86666666666667,4.135,,,0.12,78.16666666666667,86.0,70.33333333333333,80.0,,10.0,0.0,,,38.022,-78.48599999999998,247.5,,,,0.765,78.75,89.5,68.0,73.5,36.56269,-79.36331,119.5,,,,0.0,81.5,93.0,70.0,70.0,36.97451333333333,-76.28058,5.7666666666666675,5.255,,,0.3,77.33333333333333,81.66666666666667,73.0,
1998-06-25,0.0,11700.0,0.0,0.0,0.0,37.65652333333333,-77.41372666666666,59.86666666666667,2.575,,,0.0033333333333333327,79.33333333333333,90.33333333333331,68.33333333333333,85.0,,290.0,0.0,,,38.022,-78.48599999999998,247.5,,,,0.005,79.75,89.5,70.0,78.5,36.56269,-79.36331,119.5,,,,0.0,80.5,91.0,70.0,71.0,36.97451333333333,-76.28058,5.7666666666666675,5.14,,,0.0,79.5,88.0,71.0,
1998-06-26,0.0,10080.0,0.0,0.0,0.0,37.65652333333333,-77.41372666666666,59.86666666666667,7.045,,,0.0,83.0,94.0,72.0,88.0,,220.0,0.0,,,38.022,-78.48599999999998,247.5,,,,0.0,82.75,93.0,72.5,76.0,36.56269,-79.36331,119.5,,,,0.0,83.0,95.0,71.0,73.0,36.97451333333333,-76.28058,5.7666666666666675,9.845,,,0.0,84.5,94.66666666666669,74.33333333333333,
1998-06-29,0.0,6570.0,0.0,0.0,0.0,37.65652333333333,-77.41372666666666,59.86666666666667,4.8100000000000005,,,0.006666666666666667,77.16666666666667,86.66666666666669,67.66666666666667,80.0,,190.0,0.0,,,38.022,-78.48599999999998,247.5,,,,0.12,74.25,83.5,65.0,72.0,36.56269,-79.36331,119.5,,,,0.37,79.0,91.0,67.0,68.0,36.97451333333333,-76.28058,5.7666666666666675,6.375,,,0.02333333333333333,79.33333333333333,87.66666666666669,71.0,
1998-06-30,0.0,8820.0,0.0,0.0,0.0,37.65652333333333,-77.41372666666666,59.86666666666667,11.185,,,0.0,82.0,90.0,74.0,80.0,,260.0,0.0,,,38.022,-78.48599999999998,247.5,,,,0.0,77.5,87.0,68.0,76.5,36.56269,-79.36331,119.5,,,,0.0,79.5,91.0,68.0,77.0,36.97451333333333,-76.28058,5.7666666666666675,12.865,,,0.0,84.0,92.66666666666669,75.33333333333333,
1998-07-01,0.0,7680.0,0.0,0.0,0.0,37.65652333333333,-77.41372666666666,59.86666666666667,7.495,,,0.0,76.5,85.33333333333333,67.66666666666667,82.0,,145.0,0.0,,,38.022,-78.48599999999998,247.5,,,,0.0,72.0,78.5,65.5,72.5,36.56269,-79.36331,119.5,,,,0.11,83.5,96.0,71.0,71.0,36.97451333333333,-76.28058,5.7666666666666675,7.27,,,0.0,78.33333333333333,85.33333333333333,71.33333333333333,
1998-07-02,0.0,6840.0,0.0,0.0,0.0,37.65652333333333,-77.41372666666666,59.86666666666667,2.795,,,0.08,74.16666666666667,85.33333333333333,63.0,80.0,,225.0,0.0,,,38.022,-78.48599999999998,247.5,,,,0.0,74.25,85.5,63.0,70.0,36.56269,-79.36331,119.5,,,,0.0,75.5,87.0,64.0,64.0,36.97451333333333,-76.28058,5.7666666666666675,7.604999999999999,,,0.0,77.5,83.66666666666667,71.33333333333333,
1998-07-06,0.0,4050.0,0.0,0.0,0.0,37.65652333333333,-77.41372666666666,59.86666666666667,3.69,,,0.0,74.33333333333333,84.33333333333333,64.33333333333333,78.0,,130.0,0.0,,,38.022,-78.48599999999998,247.5,,,,0.0,73.5,85.0,62.0,65.5,36.56269,-79.36331,119.5,,,,0.0,76.0,86.0,66.0,66.0,36.97451333333333,-76.28058,5.7666666666666675,8.165,,,0.0,73.5,80.0,67.0,
1998-07-07,0.0,4680.0,0.0,0.0,0.0,37.65652333333333,-77.41372666666666,59.86666666666667,4.1400000000000015,,,0.0,73.5,85.0,62.0,81.0,,125.0,0.0,,,38.022,-78.48599999999998,247.5,,,,0.125,73.75,84.5,63.0,66.5,36.56269,-79.36331,119.5,,,,0.0,75.5,86.0,65.0,65.0,36.97451333333333,-76.28058,5.7666666666666675,8.5,,,0.0,74.0,78.66666666666667,69.33333333333333,
1998-07-08,0.0,2160.0,0.0,0.0,0.0,37.65652333333333,-77.41372666666666,59.86666666666667,6.825,,,0.22,77.0,86.33333333333331,67.66666666666667,84.0,,230.0,0.0,,,38.022,-78.48599999999998,247.5,,,,0.22,74.25,85.0,63.5,68.5,36.56269,-79.36331,119.5,,,,0.0,77.5,91.0,64.0,75.0,36.97451333333333,-76.28058,5.7666666666666675,6.71,,,0.0033333333333333327,78.0,86.33333333333331,69.66666666666667,
1998-07-09,0.0,3240.0,0.0,0.0,0.0,37.65652333333333,-77.41372666666666,59.86666666666667,5.37,,,0.84,75.66666666666667,83.33333333333333,68.0,79.0,,20.0,0.0,,,38.022,-78.48599999999998,247.5,,,,0.22,75.75,86.0,65.5,71.5,36.56269,-79.36331,119.5,,,,0.82,80.0,88.0,72.0,72.0,36.97451333333333,-76.28058,5.7666666666666675,7.83,,,0.0,76.33333333333333,80.0,72.66666666666667,
1998-07-10,0.0,5040.0,0.0,0.0,0.0,37.65652333333333,-77.41372666666666,59.86666666666667,4.695,,,1.3333333333333333,77.33333333333333,86.33333333333331,68.33333333333333,80.0,,175.0,0.0,,,38.022,-78.48599999999998,247.5,,,,0.035,76.5,87.0,66.0,72.5,36.56269,-79.36331,119.5,,,,0.21,81.5,92.0,71.0,71.0,36.97451333333333,-76.28058,5.7666666666666675,5.035,,,0.6766666666666667,77.0,84.0,70.0,
1998-07-13,0.0,6600.0,0.0,0.0,0.0,37.65652333333333,-77.41372666666666,59.86666666666667,5.48,,,0.0,72.66666666666667,84.66666666666667,60.66666666666666,82.0,,155.0,0.0,,,38.022,-78.48599999999998,247.5,,,,0.0,73.25,84.5,62.0,68.5,36.56269,-79.36331,119.5,,,,0.0,75.0,84.0,66.0,69.0,36.97451333333333,-76.28058,5.7666666666666675,6.4849999999999985,,,0.0,73.83333333333333,83.33333333333333,64.33333333333333,
1998-07-14,0.0,7200.0,0.0,0.0,0.0,37.65652333333333,-77.41372666666666,59.86666666666667,5.0299999999999985,,,0.0,74.0,85.0,63.0,81.0,,165.0,0.0,,,38.022,-78.48599999999998,247.5,,,,0.0,75.25,86.0,64.5,69.5,36.56269,-79.36331,119.5,,,,0.0,76.0,87.0,65.0,65.0,36.97451333333333,-76.28058,5.7666666666666675,5.815,,,0.0,73.66666666666667,83.66666666666667,63.66666666666666,
1998-07-15,0.0,5580.0,0.0,0.0,0.0,37.65652333333333,-77.41372666666666,59.86666666666667,2.575,,,0.0,75.5,84.66666666666667,66.33333333333333,80.0,,100.0,0.0,,,38.022,-78.48599999999998,247.5,,,,0.0,76.75,87.0,66.5,71.5,36.56269,-79.36331,119.5,,,,0.0,76.5,88.0,65.0,65.0,36.97451333333333,-76.28058,5.7666666666666675,7.83,,,0.0,76.33333333333333,80.66666666666667,72.0,
1998-07-16,0.0,7380.0,0.0,0.0,0.0,37.65652333333333,-77.41372666666666,59.86666666666667,3.02,,,0.0,80.33333333333333,89.0,71.66666666666667,84.0,,125.0,0.0,,,38.022,-78.48599999999998,247.5,,,,0.0,78.0,88.0,68.0,72.5,36.56269,-79.36331,119.5,,,,0.0,77.5,90.0,65.0,74.0,36.97451333333333,-76.28058,5.7666666666666675,6.04,,,0.39333333333333337,79.83333333333333,85.66666666666667,74.0,
1998-07-17,0.0,5760.0,0.0,0.0,0.0,37.65652333333333,-77.41372666666666,59.86666666666667,4.1400000000000015,,,0.13333333333333333,81.16666666666667,89.0,73.33333333333333,85.0,,300.0,0.0,,,38.022,-78.48599999999998,247.5,,,,0.045,80.75,90.5,71.0,76.5,36.56269,-79.36331,119.5,,,,0.12,82.0,91.0,73.0,74.0,36.97451333333333,-76.28058,5.7666666666666675,5.365,,,0.06666666666666668,79.16666666666667,84.0,74.33333333333333,
1998-07-20,0.0,6840.0,0.0,0.0,0.0,37.65652333333333,-77.41372666666666,59.86666666666667,7.49,,,0.0,83.83333333333333,95.0,72.66666666666667,85.0,,285.0,0.0,,,38.022,-78.48599999999998,247.5,,,,0.0,78.75,90.0,67.5,73.5,36.56269,-79.36331,119.5,,,,0.0,83.5,98.0,69.0,76.0,36.97451333333333,-76.28058,5.7666666666666675,11.63,,,0.0,86.5,95.33333333333331,77.66666666666667,
1998-07-21,0.0,7200.0,0.0,0.0,0.0,37.65652333333333,-77.41372666666666,59.86666666666667,4.585,,,0.0,81.5,95.0,68.0,90.0,,280.0,0.0,,,38.022,-78.48599999999998,247.5,,,,0.0,80.25,90.0,70.5,80.0,36.56269,-79.36331,119.5,,,,0.0,86.0,99.0,73.0,73.0,36.97451333333333,-76.28058,5.7666666666666675,9.285,,,0.0,85.16666666666667,94.0,76.33333333333333,
1998-07-22,0.0,7920.0,0.0,0.0,0.0,37.65652333333333,-77.41372666666666,59.86666666666667,6.9350000000000005,,,0.006666666666666667,86.0,99.0,73.0,85.0,,270.0,0.0,,,38.022,-78.48599999999998,247.5,,,,0.0,83.25,95.5,71.0,78.0,36.56269,-79.36331,119.5,,,,0.0,86.5,101.0,72.0,73.0,36.97451333333333,-76.28058,5.7666666666666675,10.51,,,0.0,89.5,98.0,81.0,
1998-07-23,0.0,9720.0,0.0,0.0,0.0,37.65652333333333,-77.41372666666666,59.86666666666667,7.605,,,0.04666666666666666,83.0,93.66666666666669,72.33333333333333,80.0,,265.0,0.0,,,38.022,-78.48599999999998,247.5,,,,0.08,82.5,95.0,70.0,72.5,36.56269,-79.36331,119.5,,,,0.26,85.5,98.0,73.0,74.0,36.97451333333333,-76.28058,5.7666666666666675,10.29,,,0.18333333333333332,85.66666666666667,96.0,75.33333333333333,
1998-07-24,0.0,6480.0,0.0,0.0,0.0,37.65652333333333,-77.41372666666666,59.86666666666667,3.465,,,0.0,78.16666666666667,86.0,70.33333333333333,75.0,,15.0,0.0,,,38.022,-78.48599999999998,247.5,,,,0.14,74.5,82.0,67.0,70.5,36.56269,-79.36331,119.5,,,,0.0,85.0,96.0,74.0,74.0,36.97451333333333,-76.28058,5.7666666666666675,7.83,,,0.0,81.16666666666667,87.33333333333331,75.0,
1998-07-27,0.0,7200.0,0.0,0.0,0.0,37.65652333333333,-77.41372666666666,59.86666666666667,3.47,,,0.0033333333333333327,71.0,80.33333333333333,61.66666666666666,75.0,,180.0,0.0,,,38.022,-78.48599999999998,247.5,,,,0.025,72.25,83.0,61.5,66.0,36.56269,-79.36331,119.5,,,,0.0,77.5,86.0,69.0,70.0,36.97451333333333,-76.28058,5.7666666666666675,7.27,,,0.0,75.0,83.0,67.0,
1998-07-28,0.0,8640.0,0.0,0.0,0.0,37.65652333333333,-77.41372666666666,59.86666666666667,2.01,,,0.0,78.33333333333333,87.66666666666669,69.0,82.0,,100.0,0.0,,,38.022,-78.48599999999998,247.5,,,,0.01,73.25,81.5,65.0,69.5,36.56269,-79.36331,119.5,,,,0.18,73.5,77.0,70.0,71.0,36.97451333333333,-76.28058,5.7666666666666675,4.585,,,0.0,79.5,84.66666666666667,74.33333333333333,
1998-07-29,0.0,10080.0,0.0,0.0,0.0,37.65652333333333,-77.41372666666666,59.86666666666667,2.91,,,0.0,79.83333333333333,91.33333333333331,68.33333333333333,85.0,,290.0,0.0,,,38.022,-78.48599999999998,247.5,,,,0.0,79.0,90.5,67.5,72.0,36.56269,-79.36331,119.5,,,,0.0,80.5,91.0,70.0,70.0,36.97451333333333,-76.28058,5.7666666666666675,5.93,,,0.0,83.33333333333333,92.33333333333331,74.33333333333333,
1998-07-30,0.0,10980.0,0.0,0.0,0.0,37.65652333333333,-77.41372666666666,59.86666666666667,4.92,,,0.013333333333333334,81.5,94.33333333333331,68.66666666666667,80.0,,195.0,0.0,,,38.022,-78.48599999999998,247.5,,,,0.0,80.5,92.5,68.5,70.5,36.56269,-79.36331,119.5,,,,0.0,82.5,95.0,70.0,71.0,36.97451333333333,-76.28058,5.7666666666666675,7.1549999999999985,,,0.04666666666666667,83.33333333333333,91.66666666666669,75.0,
1998-07-31,0.0,6840.0,0.0,0.0,0.0,37.65652333333333,-77.41372666666666,59.86666666666667,6.4849999999999985,,,0.06333333333333334,73.5,81.66666666666667,65.33333333333333,78.0,,190.0,0.0,,,38.022,-78.48599999999998,247.5,,,,0.025,76.0,88.5,63.5,65.5,36.56269,-79.36331,119.5,,,,0.0,83.5,97.0,70.0,77.0,36.97451333333333,-76.28058,5.7666666666666675,12.415,,,0.013333333333333334,76.83333333333333,81.33333333333333,72.33333333333333,
1998-08-03,0.0,8280.0,0.0,0.0,0.0,37.65652333333333,-77.41372666666666,59.86666666666667,5.48,,,0.0,70.33333333333333,85.66666666666667,55.0,81.0,,80.0,0.0,,,38.022,-78.48599999999998,247.5,,,,0.0,71.5,85.5,57.5,62.0,36.56269,-79.36331,119.5,,,,0.0,72.5,85.0,60.0,60.0,36.97451333333333,-76.28058,5.7666666666666675,15.21,,,0.0,75.5,80.33333333333333,70.66666666666667,
